"Step","PatchModel: patch=8 non-overlap merge=mean w=512 d=2 - test_accuracy","PatchModel: patch=8 non-overlap merge=mean w=512 d=2 - test_accuracy__MIN","PatchModel: patch=8 non-overlap merge=mean w=512 d=2 - test_accuracy__MAX","PatchModel: patch=8 non-overlap merge=mean w=512 d=2 - train_accuracy","PatchModel: patch=8 non-overlap merge=mean w=512 d=2 - train_accuracy__MIN","PatchModel: patch=8 non-overlap merge=mean w=512 d=2 - train_accuracy__MAX","PatchModel: patch=4 non-overlap merge=mean w=512 d=2 - test_accuracy","PatchModel: patch=4 non-overlap merge=mean w=512 d=2 - test_accuracy__MIN","PatchModel: patch=4 non-overlap merge=mean w=512 d=2 - test_accuracy__MAX","PatchModel: patch=4 non-overlap merge=mean w=512 d=2 - train_accuracy","PatchModel: patch=4 non-overlap merge=mean w=512 d=2 - train_accuracy__MIN","PatchModel: patch=4 non-overlap merge=mean w=512 d=2 - train_accuracy__MAX","PatchModel: patch=16 non-overlap merge=mean w=512 d=2 - test_accuracy","PatchModel: patch=16 non-overlap merge=mean w=512 d=2 - test_accuracy__MIN","PatchModel: patch=16 non-overlap merge=mean w=512 d=2 - test_accuracy__MAX","PatchModel: patch=16 non-overlap merge=mean w=512 d=2 - train_accuracy","PatchModel: patch=16 non-overlap merge=mean w=512 d=2 - train_accuracy__MIN","PatchModel: patch=16 non-overlap merge=mean w=512 d=2 - train_accuracy__MAX","PatchModel: patch=32 non-overlap merge=mean w=512 d=2 - test_accuracy","PatchModel: patch=32 non-overlap merge=mean w=512 d=2 - test_accuracy__MIN","PatchModel: patch=32 non-overlap merge=mean w=512 d=2 - test_accuracy__MAX","PatchModel: patch=32 non-overlap merge=mean w=512 d=2 - train_accuracy","PatchModel: patch=32 non-overlap merge=mean w=512 d=2 - train_accuracy__MIN","PatchModel: patch=32 non-overlap merge=mean w=512 d=2 - train_accuracy__MAX"
"408","0.335","0.335","0.335","0.3142528735632184","0.3142528735632184","0.3142528735632184","0.30863636363636365","0.30863636363636365","0.30863636363636365","0.29804597701149427","0.29804597701149427","0.29804597701149427","0.36454545454545456","0.36454545454545456","0.36454545454545456","0.3314942528735632","0.3314942528735632","0.3314942528735632","0.365","0.365","0.365","0.3367816091954023","0.3367816091954023","0.3367816091954023"
"409","0.3336363636363636","0.3336363636363636","0.3336363636363636","0.3164367816091954","0.3164367816091954","0.3164367816091954","0.30818181818181817","0.30818181818181817","0.30818181818181817","0.302183908045977","0.302183908045977","0.302183908045977","0.36272727272727273","0.36272727272727273","0.36272727272727273","0.3351724137931035","0.3351724137931035","0.3351724137931035","0.35409090909090907","0.35409090909090907","0.35409090909090907","0.32988505747126434","0.32988505747126434","0.32988505747126434"
"410","0.315","0.315","0.315","0.31724137931034485","0.31724137931034485","0.31724137931034485","0.31136363636363634","0.31136363636363634","0.31136363636363634","0.29172413793103447","0.29172413793103447","0.29172413793103447","0.35363636363636364","0.35363636363636364","0.35363636363636364","0.33482758620689657","0.33482758620689657","0.33482758620689657","0.37363636363636366","0.37363636363636366","0.37363636363636366","0.3360919540229885","0.3360919540229885","0.3360919540229885"
"411","0.3386363636363636","0.3386363636363636","0.3386363636363636","0.31896551724137934","0.31896551724137934","0.31896551724137934","0.3209090909090909","0.3209090909090909","0.3209090909090909","0.30333333333333334","0.30333333333333334","0.30333333333333334","0.37636363636363634","0.37636363636363634","0.37636363636363634","0.3386206896551724","0.3386206896551724","0.3386206896551724","0.3790909090909091","0.3790909090909091","0.3790909090909091","0.34126436781609193","0.34126436781609193","0.34126436781609193"
"412","0.3381818181818182","0.3381818181818182","0.3381818181818182","0.32057471264367815","0.32057471264367815","0.32057471264367815","0.3236363636363636","0.3236363636363636","0.3236363636363636","0.2986206896551724","0.2986206896551724","0.2986206896551724","0.37863636363636366","0.37863636363636366","0.37863636363636366","0.33241379310344826","0.33241379310344826","0.33241379310344826","0.3718181818181818","0.3718181818181818","0.3718181818181818","0.34218390804597704","0.34218390804597704","0.34218390804597704"
"413","0.33454545454545453","0.33454545454545453","0.33454545454545453","0.3264367816091954","0.3264367816091954","0.3264367816091954","0.31727272727272726","0.31727272727272726","0.31727272727272726","0.29988505747126437","0.29988505747126437","0.29988505747126437","0.36272727272727273","0.36272727272727273","0.36272727272727273","0.3374712643678161","0.3374712643678161","0.3374712643678161","0.37136363636363634","0.37136363636363634","0.37136363636363634","0.33379310344827584","0.33379310344827584","0.33379310344827584"
"414","0.3322727272727273","0.3322727272727273","0.3322727272727273","0.3213793103448276","0.3213793103448276","0.3213793103448276","0.3118181818181818","0.3118181818181818","0.3118181818181818","0.3006896551724138","0.3006896551724138","0.3006896551724138","0.35954545454545456","0.35954545454545456","0.35954545454545456","0.3335632183908046","0.3335632183908046","0.3335632183908046","0.355","0.355","0.355","0.34160919540229884","0.34160919540229884","0.34160919540229884"
"415","0.33","0.33","0.33","0.3203448275862069","0.3203448275862069","0.3203448275862069","0.3236363636363636","0.3236363636363636","0.3236363636363636","0.2996551724137931","0.2996551724137931","0.2996551724137931","0.3690909090909091","0.3690909090909091","0.3690909090909091","0.3413793103448276","0.3413793103448276","0.3413793103448276","0.36454545454545456","0.36454545454545456","0.36454545454545456","0.3367816091954023","0.3367816091954023","0.3367816091954023"
"416","0.3390909090909091","0.3390909090909091","0.3390909090909091","0.32126436781609197","0.32126436781609197","0.32126436781609197","0.3159090909090909","0.3159090909090909","0.3159090909090909","0.2968965517241379","0.2968965517241379","0.2968965517241379","0.37318181818181817","0.37318181818181817","0.37318181818181817","0.32873563218390806","0.32873563218390806","0.32873563218390806","0.3618181818181818","0.3618181818181818","0.3618181818181818","0.3347126436781609","0.3347126436781609","0.3347126436781609"
"417","0.32954545454545453","0.32954545454545453","0.32954545454545453","0.3236781609195402","0.3236781609195402","0.3236781609195402","0.31772727272727275","0.31772727272727275","0.31772727272727275","0.2942528735632184","0.2942528735632184","0.2942528735632184","0.3668181818181818","0.3668181818181818","0.3668181818181818","0.33816091954022987","0.33816091954022987","0.33816091954022987","0.37136363636363634","0.37136363636363634","0.37136363636363634","0.3373563218390805","0.3373563218390805","0.3373563218390805"
"418","0.33","0.33","0.33","0.32068965517241377","0.32068965517241377","0.32068965517241377","0.31727272727272726","0.31727272727272726","0.31727272727272726","0.3005747126436782","0.3005747126436782","0.3005747126436782","0.3568181818181818","0.3568181818181818","0.3568181818181818","0.3345977011494253","0.3345977011494253","0.3345977011494253","0.3668181818181818","0.3668181818181818","0.3668181818181818","0.3448275862068966","0.3448275862068966","0.3448275862068966"
"419","0.34136363636363637","0.34136363636363637","0.34136363636363637","0.3191954022988506","0.3191954022988506","0.3191954022988506","0.3131818181818182","0.3131818181818182","0.3131818181818182","0.2964367816091954","0.2964367816091954","0.2964367816091954","0.3577272727272727","0.3577272727272727","0.3577272727272727","0.3406896551724138","0.3406896551724138","0.3406896551724138","0.36318181818181816","0.36318181818181816","0.36318181818181816","0.34241379310344827","0.34241379310344827","0.34241379310344827"
"420","0.31863636363636366","0.31863636363636366","0.31863636363636366","0.32195402298850573","0.32195402298850573","0.32195402298850573","0.31","0.31","0.31","0.29804597701149427","0.29804597701149427","0.29804597701149427","0.36727272727272725","0.36727272727272725","0.36727272727272725","0.3375862068965517","0.3375862068965517","0.3375862068965517","0.36454545454545456","0.36454545454545456","0.36454545454545456","0.3433333333333333","0.3433333333333333","0.3433333333333333"
"421","0.33590909090909093","0.33590909090909093","0.33590909090909093","0.32022988505747124","0.32022988505747124","0.32022988505747124","0.3181818181818182","0.3181818181818182","0.3181818181818182","0.29160919540229885","0.29160919540229885","0.29160919540229885","0.37","0.37","0.37","0.3425287356321839","0.3425287356321839","0.3425287356321839","0.3663636363636364","0.3663636363636364","0.3663636363636364","0.3313793103448276","0.3313793103448276","0.3313793103448276"
"422","0.3390909090909091","0.3390909090909091","0.3390909090909091","0.3237931034482759","0.3237931034482759","0.3237931034482759","0.31545454545454543","0.31545454545454543","0.31545454545454543","0.29977011494252875","0.29977011494252875","0.29977011494252875","0.37272727272727274","0.37272727272727274","0.37272727272727274","0.3297701149425287","0.3297701149425287","0.3297701149425287","0.3718181818181818","0.3718181818181818","0.3718181818181818","0.34229885057471265","0.34229885057471265","0.34229885057471265"
"423","0.3322727272727273","0.3322727272727273","0.3322727272727273","0.3296551724137931","0.3296551724137931","0.3296551724137931","0.3159090909090909","0.3159090909090909","0.3159090909090909","0.29954022988505746","0.29954022988505746","0.29954022988505746","0.36045454545454547","0.36045454545454547","0.36045454545454547","0.3427586206896552","0.3427586206896552","0.3427586206896552","0.36954545454545457","0.36954545454545457","0.36954545454545457","0.34126436781609193","0.34126436781609193","0.34126436781609193"
"424","0.33636363636363636","0.33636363636363636","0.33636363636363636","0.3217241379310345","0.3217241379310345","0.3217241379310345","0.32227272727272727","0.32227272727272727","0.32227272727272727","0.302183908045977","0.302183908045977","0.302183908045977","0.3759090909090909","0.3759090909090909","0.3759090909090909","0.33206896551724135","0.33206896551724135","0.33206896551724135","0.3609090909090909","0.3609090909090909","0.3609090909090909","0.33827586206896554","0.33827586206896554","0.33827586206896554"
"425","0.3440909090909091","0.3440909090909091","0.3440909090909091","0.3216091954022989","0.3216091954022989","0.3216091954022989","0.30863636363636365","0.30863636363636365","0.30863636363636365","0.297816091954023","0.297816091954023","0.297816091954023","0.3704545454545455","0.3704545454545455","0.3704545454545455","0.3355172413793103","0.3355172413793103","0.3355172413793103","0.3709090909090909","0.3709090909090909","0.3709090909090909","0.34241379310344827","0.34241379310344827","0.34241379310344827"
"426","0.3240909090909091","0.3240909090909091","0.3240909090909091","0.32057471264367815","0.32057471264367815","0.32057471264367815","0.315","0.315","0.315","0.3032183908045977","0.3032183908045977","0.3032183908045977","0.375","0.375","0.375","0.3347126436781609","0.3347126436781609","0.3347126436781609","0.35454545454545455","0.35454545454545455","0.35454545454545455","0.34241379310344827","0.34241379310344827","0.34241379310344827"
"427","0.33454545454545453","0.33454545454545453","0.33454545454545453","0.32298850574712645","0.32298850574712645","0.32298850574712645","0.3240909090909091","0.3240909090909091","0.3240909090909091","0.3082758620689655","0.3082758620689655","0.3082758620689655","0.3613636363636364","0.3613636363636364","0.3613636363636364","0.3355172413793103","0.3355172413793103","0.3355172413793103","0.3563636363636364","0.3563636363636364","0.3563636363636364","0.34160919540229884","0.34160919540229884","0.34160919540229884"
"428","0.3322727272727273","0.3322727272727273","0.3322727272727273","0.3232183908045977","0.3232183908045977","0.3232183908045977","0.31636363636363635","0.31636363636363635","0.31636363636363635","0.3018390804597701","0.3018390804597701","0.3018390804597701","0.36954545454545457","0.36954545454545457","0.36954545454545457","0.3351724137931035","0.3351724137931035","0.3351724137931035","0.355","0.355","0.355","0.3373563218390805","0.3373563218390805","0.3373563218390805"
"429","0.32227272727272727","0.32227272727272727","0.32227272727272727","0.32241379310344825","0.32241379310344825","0.32241379310344825","0.32045454545454544","0.32045454545454544","0.32045454545454544","0.3005747126436782","0.3005747126436782","0.3005747126436782","0.36045454545454547","0.36045454545454547","0.36045454545454547","0.33413793103448275","0.33413793103448275","0.33413793103448275","0.36318181818181816","0.36318181818181816","0.36318181818181816","0.34045977011494255","0.34045977011494255","0.34045977011494255"
"430","0.3331818181818182","0.3331818181818182","0.3331818181818182","0.31885057471264366","0.31885057471264366","0.31885057471264366","0.3181818181818182","0.3181818181818182","0.3181818181818182","0.3024137931034483","0.3024137931034483","0.3024137931034483","0.3563636363636364","0.3563636363636364","0.3563636363636364","0.3314942528735632","0.3314942528735632","0.3314942528735632","0.36727272727272725","0.36727272727272725","0.36727272727272725","0.34344827586206894","0.34344827586206894","0.34344827586206894"
"431","0.3468181818181818","0.3468181818181818","0.3468181818181818","0.3273563218390805","0.3273563218390805","0.3273563218390805","0.31545454545454543","0.31545454545454543","0.31545454545454543","0.30126436781609195","0.30126436781609195","0.30126436781609195","0.36818181818181817","0.36818181818181817","0.36818181818181817","0.3355172413793103","0.3355172413793103","0.3355172413793103","0.3709090909090909","0.3709090909090909","0.3709090909090909","0.3332183908045977","0.3332183908045977","0.3332183908045977"
"432","0.33181818181818185","0.33181818181818185","0.33181818181818185","0.3274712643678161","0.3274712643678161","0.3274712643678161","0.3140909090909091","0.3140909090909091","0.3140909090909091","0.29977011494252875","0.29977011494252875","0.29977011494252875","0.3690909090909091","0.3690909090909091","0.3690909090909091","0.34022988505747126","0.34022988505747126","0.34022988505747126","0.355","0.355","0.355","0.3464367816091954","0.3464367816091954","0.3464367816091954"
"433","0.33","0.33","0.33","0.32241379310344825","0.32241379310344825","0.32241379310344825","0.32681818181818184","0.32681818181818184","0.32681818181818184","0.30379310344827587","0.30379310344827587","0.30379310344827587","0.3668181818181818","0.3668181818181818","0.3668181818181818","0.34011494252873564","0.34011494252873564","0.34011494252873564","0.37727272727272726","0.37727272727272726","0.37727272727272726","0.33402298850574713","0.33402298850574713","0.33402298850574713"
"434","0.3477272727272727","0.3477272727272727","0.3477272727272727","0.32080459770114944","0.32080459770114944","0.32080459770114944","0.32272727272727275","0.32272727272727275","0.32272727272727275","0.3008045977011494","0.3008045977011494","0.3008045977011494","0.36363636363636365","0.36363636363636365","0.36363636363636365","0.3403448275862069","0.3403448275862069","0.3403448275862069","0.3613636363636364","0.3613636363636364","0.3613636363636364","0.3409195402298851","0.3409195402298851","0.3409195402298851"
"435","0.3259090909090909","0.3259090909090909","0.3259090909090909","0.3182758620689655","0.3182758620689655","0.3182758620689655","0.31681818181818183","0.31681818181818183","0.31681818181818183","0.3005747126436782","0.3005747126436782","0.3005747126436782","0.3609090909090909","0.3609090909090909","0.3609090909090909","0.33586206896551724","0.33586206896551724","0.33586206896551724","0.3740909090909091","0.3740909090909091","0.3740909090909091","0.3472413793103448","0.3472413793103448","0.3472413793103448"
"436","0.3481818181818182","0.3481818181818182","0.3481818181818182","0.3252873563218391","0.3252873563218391","0.3252873563218391","0.31545454545454543","0.31545454545454543","0.31545454545454543","0.3003448275862069","0.3003448275862069","0.3003448275862069","0.37545454545454543","0.37545454545454543","0.37545454545454543","0.33827586206896554","0.33827586206896554","0.33827586206896554","0.36727272727272725","0.36727272727272725","0.36727272727272725","0.3432183908045977","0.3432183908045977","0.3432183908045977"
"437","0.3409090909090909","0.3409090909090909","0.3409090909090909","0.3237931034482759","0.3237931034482759","0.3237931034482759","0.31772727272727275","0.31772727272727275","0.31772727272727275","0.2983908045977012","0.2983908045977012","0.2983908045977012","0.36863636363636365","0.36863636363636365","0.36863636363636365","0.3447126436781609","0.3447126436781609","0.3447126436781609","0.35863636363636364","0.35863636363636364","0.35863636363636364","0.3451724137931034","0.3451724137931034","0.3451724137931034"
"438","0.3418181818181818","0.3418181818181818","0.3418181818181818","0.3236781609195402","0.3236781609195402","0.3236781609195402","0.3090909090909091","0.3090909090909091","0.3090909090909091","0.3040229885057471","0.3040229885057471","0.3040229885057471","0.35954545454545456","0.35954545454545456","0.35954545454545456","0.3390804597701149","0.3390804597701149","0.3390804597701149","0.37272727272727274","0.37272727272727274","0.37272727272727274","0.34436781609195405","0.34436781609195405","0.34436781609195405"
"439","0.3368181818181818","0.3368181818181818","0.3368181818181818","0.33","0.33","0.33","0.31363636363636366","0.31363636363636366","0.31363636363636366","0.3","0.3","0.3","0.3613636363636364","0.3613636363636364","0.3613636363636364","0.3406896551724138","0.3406896551724138","0.3406896551724138","0.36818181818181817","0.36818181818181817","0.36818181818181817","0.3373563218390805","0.3373563218390805","0.3373563218390805"
"440","0.3372727272727273","0.3372727272727273","0.3372727272727273","0.3218390804597701","0.3218390804597701","0.3218390804597701","0.32727272727272727","0.32727272727272727","0.32727272727272727","0.30126436781609195","0.30126436781609195","0.30126436781609195","0.375","0.375","0.375","0.3351724137931035","0.3351724137931035","0.3351724137931035","0.37772727272727274","0.37772727272727274","0.37772727272727274","0.3427586206896552","0.3427586206896552","0.3427586206896552"
"441","0.3459090909090909","0.3459090909090909","0.3459090909090909","0.32471264367816094","0.32471264367816094","0.32471264367816094","0.32045454545454544","0.32045454545454544","0.32045454545454544","0.3003448275862069","0.3003448275862069","0.3003448275862069","0.3663636363636364","0.3663636363636364","0.3663636363636364","0.33988505747126435","0.33988505747126435","0.33988505747126435","0.36818181818181817","0.36818181818181817","0.36818181818181817","0.3325287356321839","0.3325287356321839","0.3325287356321839"
"442","0.3418181818181818","0.3418181818181818","0.3418181818181818","0.32689655172413795","0.32689655172413795","0.32689655172413795","0.31227272727272726","0.31227272727272726","0.31227272727272726","0.29540229885057473","0.29540229885057473","0.29540229885057473","0.37636363636363634","0.37636363636363634","0.37636363636363634","0.33770114942528734","0.33770114942528734","0.33770114942528734","0.3613636363636364","0.3613636363636364","0.3613636363636364","0.3370114942528736","0.3370114942528736","0.3370114942528736"
"443","0.34454545454545454","0.34454545454545454","0.34454545454545454","0.3255172413793103","0.3255172413793103","0.3255172413793103","0.325","0.325","0.325","0.29563218390804596","0.29563218390804596","0.29563218390804596","0.3668181818181818","0.3668181818181818","0.3668181818181818","0.3385057471264368","0.3385057471264368","0.3385057471264368","0.3618181818181818","0.3618181818181818","0.3618181818181818","0.3406896551724138","0.3406896551724138","0.3406896551724138"
"444","0.33636363636363636","0.33636363636363636","0.33636363636363636","0.3242528735632184","0.3242528735632184","0.3242528735632184","0.31863636363636366","0.31863636363636366","0.31863636363636366","0.3006896551724138","0.3006896551724138","0.3006896551724138","0.36727272727272725","0.36727272727272725","0.36727272727272725","0.3395402298850575","0.3395402298850575","0.3395402298850575","0.37318181818181817","0.37318181818181817","0.37318181818181817","0.3442528735632184","0.3442528735632184","0.3442528735632184"
"445","0.3440909090909091","0.3440909090909091","0.3440909090909091","0.3213793103448276","0.3213793103448276","0.3213793103448276","0.31727272727272726","0.31727272727272726","0.31727272727272726","0.30735632183908046","0.30735632183908046","0.30735632183908046","0.37","0.37","0.37","0.33448275862068966","0.33448275862068966","0.33448275862068966","0.3718181818181818","0.3718181818181818","0.3718181818181818","0.3503448275862069","0.3503448275862069","0.3503448275862069"
"446","0.3368181818181818","0.3368181818181818","0.3368181818181818","0.31689655172413794","0.31689655172413794","0.31689655172413794","0.33","0.33","0.33","0.29724137931034483","0.29724137931034483","0.29724137931034483","0.36318181818181816","0.36318181818181816","0.36318181818181816","0.3368965517241379","0.3368965517241379","0.3368965517241379","0.37272727272727274","0.37272727272727274","0.37272727272727274","0.3449425287356322","0.3449425287356322","0.3449425287356322"
"447","0.33590909090909093","0.33590909090909093","0.33590909090909093","0.3218390804597701","0.3218390804597701","0.3218390804597701","0.32136363636363635","0.32136363636363635","0.32136363636363635","0.29770114942528736","0.29770114942528736","0.29770114942528736","0.36954545454545457","0.36954545454545457","0.36954545454545457","0.3396551724137931","0.3396551724137931","0.3396551724137931","0.37863636363636366","0.37863636363636366","0.37863636363636366","0.3488505747126437","0.3488505747126437","0.3488505747126437"
"448","0.3377272727272727","0.3377272727272727","0.3377272727272727","0.32517241379310347","0.32517241379310347","0.32517241379310347","0.3209090909090909","0.3209090909090909","0.3209090909090909","0.30114942528735633","0.30114942528735633","0.30114942528735633","0.36454545454545456","0.36454545454545456","0.36454545454545456","0.33839080459770116","0.33839080459770116","0.33839080459770116","0.37636363636363634","0.37636363636363634","0.37636363636363634","0.3447126436781609","0.3447126436781609","0.3447126436781609"
"449","0.345","0.345","0.345","0.32770114942528733","0.32770114942528733","0.32770114942528733","0.3181818181818182","0.3181818181818182","0.3181818181818182","0.2982758620689655","0.2982758620689655","0.2982758620689655","0.3709090909090909","0.3709090909090909","0.3709090909090909","0.3318390804597701","0.3318390804597701","0.3318390804597701","0.38","0.38","0.38","0.33632183908045976","0.33632183908045976","0.33632183908045976"
"450","0.34545454545454546","0.34545454545454546","0.34545454545454546","0.33275862068965517","0.33275862068965517","0.33275862068965517","0.3190909090909091","0.3190909090909091","0.3190909090909091","0.3025287356321839","0.3025287356321839","0.3025287356321839","0.3659090909090909","0.3659090909090909","0.3659090909090909","0.33873563218390806","0.33873563218390806","0.33873563218390806","0.36318181818181816","0.36318181818181816","0.36318181818181816","0.3413793103448276","0.3413793103448276","0.3413793103448276"
"451","0.3422727272727273","0.3422727272727273","0.3422727272727273","0.3210344827586207","0.3210344827586207","0.3210344827586207","0.31363636363636366","0.31363636363636366","0.31363636363636366","0.30540229885057474","0.30540229885057474","0.30540229885057474","0.36227272727272725","0.36227272727272725","0.36227272727272725","0.3372413793103448","0.3372413793103448","0.3372413793103448","0.37863636363636366","0.37863636363636366","0.37863636363636366","0.3411494252873563","0.3411494252873563","0.3411494252873563"
"452","0.3431818181818182","0.3431818181818182","0.3431818181818182","0.3273563218390805","0.3273563218390805","0.3273563218390805","0.32","0.32","0.32","0.30448275862068963","0.30448275862068963","0.30448275862068963","0.35954545454545456","0.35954545454545456","0.35954545454545456","0.335632183908046","0.335632183908046","0.335632183908046","0.365","0.365","0.365","0.33436781609195404","0.33436781609195404","0.33436781609195404"
"453","0.3440909090909091","0.3440909090909091","0.3440909090909091","0.32850574712643676","0.32850574712643676","0.32850574712643676","0.3181818181818182","0.3181818181818182","0.3181818181818182","0.2986206896551724","0.2986206896551724","0.2986206896551724","0.36727272727272725","0.36727272727272725","0.36727272727272725","0.34183908045977013","0.34183908045977013","0.34183908045977013","0.3659090909090909","0.3659090909090909","0.3659090909090909","0.3460919540229885","0.3460919540229885","0.3460919540229885"
"454","0.3440909090909091","0.3440909090909091","0.3440909090909091","0.3242528735632184","0.3242528735632184","0.3242528735632184","0.32272727272727275","0.32272727272727275","0.32272727272727275","0.3045977011494253","0.3045977011494253","0.3045977011494253","0.3668181818181818","0.3668181818181818","0.3668181818181818","0.3367816091954023","0.3367816091954023","0.3367816091954023","0.37727272727272726","0.37727272727272726","0.37727272727272726","0.3470114942528736","0.3470114942528736","0.3470114942528736"
"455","0.3563636363636364","0.3563636363636364","0.3563636363636364","0.3193103448275862","0.3193103448275862","0.3193103448275862","0.3209090909090909","0.3209090909090909","0.3209090909090909","0.30528735632183907","0.30528735632183907","0.30528735632183907","0.3640909090909091","0.3640909090909091","0.3640909090909091","0.3435632183908046","0.3435632183908046","0.3435632183908046","0.3663636363636364","0.3663636363636364","0.3663636363636364","0.3435632183908046","0.3435632183908046","0.3435632183908046"
"456","0.34","0.34","0.34","0.33425287356321837","0.33425287356321837","0.33425287356321837","0.3195454545454545","0.3195454545454545","0.3195454545454545","0.3081609195402299","0.3081609195402299","0.3081609195402299","0.37318181818181817","0.37318181818181817","0.37318181818181817","0.3367816091954023","0.3367816091954023","0.3367816091954023","0.38136363636363635","0.38136363636363635","0.38136363636363635","0.3403448275862069","0.3403448275862069","0.3403448275862069"
"457","0.3431818181818182","0.3431818181818182","0.3431818181818182","0.3239080459770115","0.3239080459770115","0.3239080459770115","0.3245454545454545","0.3245454545454545","0.3245454545454545","0.304367816091954","0.304367816091954","0.304367816091954","0.36454545454545456","0.36454545454545456","0.36454545454545456","0.3449425287356322","0.3449425287356322","0.3449425287356322","0.38","0.38","0.38","0.34448275862068967","0.34448275862068967","0.34448275862068967"
"458","0.3386363636363636","0.3386363636363636","0.3386363636363636","0.32413793103448274","0.32413793103448274","0.32413793103448274","0.32727272727272727","0.32727272727272727","0.32727272727272727","0.3064367816091954","0.3064367816091954","0.3064367816091954","0.3709090909090909","0.3709090909090909","0.3709090909090909","0.34218390804597704","0.34218390804597704","0.34218390804597704","0.36772727272727274","0.36772727272727274","0.36772727272727274","0.3457471264367816","0.3457471264367816","0.3457471264367816"
"459","0.335","0.335","0.335","0.3232183908045977","0.3232183908045977","0.3232183908045977","0.31545454545454543","0.31545454545454543","0.31545454545454543","0.2982758620689655","0.2982758620689655","0.2982758620689655","0.3668181818181818","0.3668181818181818","0.3668181818181818","0.34264367816091956","0.34264367816091956","0.34264367816091956","0.38272727272727275","0.38272727272727275","0.38272727272727275","0.3464367816091954","0.3464367816091954","0.3464367816091954"
"460","0.3477272727272727","0.3477272727272727","0.3477272727272727","0.3288505747126437","0.3288505747126437","0.3288505747126437","0.32545454545454544","0.32545454545454544","0.32545454545454544","0.2988505747126437","0.2988505747126437","0.2988505747126437","0.3522727272727273","0.3522727272727273","0.3522727272727273","0.33839080459770116","0.33839080459770116","0.33839080459770116","0.36772727272727274","0.36772727272727274","0.36772727272727274","0.3393103448275862","0.3393103448275862","0.3393103448275862"
"461","0.34045454545454545","0.34045454545454545","0.34045454545454545","0.3210344827586207","0.3210344827586207","0.3210344827586207","0.3181818181818182","0.3181818181818182","0.3181818181818182","0.3018390804597701","0.3018390804597701","0.3018390804597701","0.37318181818181817","0.37318181818181817","0.37318181818181817","0.3390804597701149","0.3390804597701149","0.3390804597701149","0.37772727272727274","0.37772727272727274","0.37772727272727274","0.3487356321839081","0.3487356321839081","0.3487356321839081"
"462","0.35545454545454547","0.35545454545454547","0.35545454545454547","0.32862068965517244","0.32862068965517244","0.32862068965517244","0.32727272727272727","0.32727272727272727","0.32727272727272727","0.3022988505747126","0.3022988505747126","0.3022988505747126","0.3509090909090909","0.3509090909090909","0.3509090909090909","0.34563218390804595","0.34563218390804595","0.34563218390804595","0.37318181818181817","0.37318181818181817","0.37318181818181817","0.3452873563218391","0.3452873563218391","0.3452873563218391"
"463","0.34454545454545454","0.34454545454545454","0.34454545454545454","0.32850574712643676","0.32850574712643676","0.32850574712643676","0.33045454545454545","0.33045454545454545","0.33045454545454545","0.3025287356321839","0.3025287356321839","0.3025287356321839","0.38045454545454543","0.38045454545454543","0.38045454545454543","0.3360919540229885","0.3360919540229885","0.3360919540229885","0.3668181818181818","0.3668181818181818","0.3668181818181818","0.34126436781609193","0.34126436781609193","0.34126436781609193"
"464","0.3481818181818182","0.3481818181818182","0.3481818181818182","0.32068965517241377","0.32068965517241377","0.32068965517241377","0.31863636363636366","0.31863636363636366","0.31863636363636366","0.31080459770114943","0.31080459770114943","0.31080459770114943","0.3613636363636364","0.3613636363636364","0.3613636363636364","0.34206896551724136","0.34206896551724136","0.34206896551724136","0.37454545454545457","0.37454545454545457","0.37454545454545457","0.3429885057471264","0.3429885057471264","0.3429885057471264"
"465","0.3409090909090909","0.3409090909090909","0.3409090909090909","0.32701149425287357","0.32701149425287357","0.32701149425287357","0.32136363636363635","0.32136363636363635","0.32136363636363635","0.30137931034482757","0.30137931034482757","0.30137931034482757","0.37","0.37","0.37","0.3449425287356322","0.3449425287356322","0.3449425287356322","0.36363636363636365","0.36363636363636365","0.36363636363636365","0.3433333333333333","0.3433333333333333","0.3433333333333333"
"466","0.34363636363636363","0.34363636363636363","0.34363636363636363","0.3273563218390805","0.3273563218390805","0.3273563218390805","0.32636363636363636","0.32636363636363636","0.32636363636363636","0.30091954022988504","0.30091954022988504","0.30091954022988504","0.36318181818181816","0.36318181818181816","0.36318181818181816","0.34045977011494255","0.34045977011494255","0.34045977011494255","0.36772727272727274","0.36772727272727274","0.36772727272727274","0.35022988505747127","0.35022988505747127","0.35022988505747127"
"467","0.3463636363636364","0.3463636363636364","0.3463636363636364","0.32701149425287357","0.32701149425287357","0.32701149425287357","0.3231818181818182","0.3231818181818182","0.3231818181818182","0.30149425287356324","0.30149425287356324","0.30149425287356324","0.3559090909090909","0.3559090909090909","0.3559090909090909","0.3389655172413793","0.3389655172413793","0.3389655172413793","0.3809090909090909","0.3809090909090909","0.3809090909090909","0.34206896551724136","0.34206896551724136","0.34206896551724136"
"468","0.34363636363636363","0.34363636363636363","0.34363636363636363","0.3237931034482759","0.3237931034482759","0.3237931034482759","0.32727272727272727","0.32727272727272727","0.32727272727272727","0.30333333333333334","0.30333333333333334","0.30333333333333334","0.37863636363636366","0.37863636363636366","0.37863636363636366","0.34206896551724136","0.34206896551724136","0.34206896551724136","0.3795454545454545","0.3795454545454545","0.3795454545454545","0.34344827586206894","0.34344827586206894","0.34344827586206894"
