"Step","LastLayerWidth: patch=32 non-overlap merge=voting last_w=2048 d=2 - test_accuracy","LastLayerWidth: patch=32 non-overlap merge=voting last_w=2048 d=2 - test_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=voting last_w=2048 d=2 - test_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=voting last_w=2048 d=2 - train_accuracy","LastLayerWidth: patch=32 non-overlap merge=voting last_w=2048 d=2 - train_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=voting last_w=2048 d=2 - train_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=median last_w=2048 d=2 - test_accuracy","LastLayerWidth: patch=32 non-overlap merge=median last_w=2048 d=2 - test_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=median last_w=2048 d=2 - test_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=median last_w=2048 d=2 - train_accuracy","LastLayerWidth: patch=32 non-overlap merge=median last_w=2048 d=2 - train_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=median last_w=2048 d=2 - train_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=max last_w=2048 d=2 - test_accuracy","LastLayerWidth: patch=32 non-overlap merge=max last_w=2048 d=2 - test_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=max last_w=2048 d=2 - test_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=max last_w=2048 d=2 - train_accuracy","LastLayerWidth: patch=32 non-overlap merge=max last_w=2048 d=2 - train_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=max last_w=2048 d=2 - train_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - test_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - test_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - test_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - train_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - train_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - train_accuracy__MAX"
"383","0.33","0.33","0.33","0.30540229885057474","0.30540229885057474","0.30540229885057474","0.3118181818181818","0.3118181818181818","0.3118181818181818","0.28413793103448276","0.28413793103448276","0.28413793103448276","0.24136363636363636","0.24136363636363636","0.24136363636363636","0.24126436781609195","0.24126436781609195","0.24126436781609195","0.3709090909090909","0.3709090909090909","0.3709090909090909","0.3468965517241379","0.3468965517241379","0.3468965517241379"
"384","0.3368181818181818","0.3368181818181818","0.3368181818181818","0.2981609195402299","0.2981609195402299","0.2981609195402299","0.31272727272727274","0.31272727272727274","0.31272727272727274","0.2768965517241379","0.2768965517241379","0.2768965517241379","0.24954545454545454","0.24954545454545454","0.24954545454545454","0.22229885057471263","0.22229885057471263","0.22229885057471263","0.3831818181818182","0.3831818181818182","0.3831818181818182","0.34954022988505745","0.34954022988505745","0.34954022988505745"
"385","0.3327272727272727","0.3327272727272727","0.3327272727272727","0.30770114942528737","0.30770114942528737","0.30770114942528737","0.31136363636363634","0.31136363636363634","0.31136363636363634","0.27873563218390807","0.27873563218390807","0.27873563218390807","0.2581818181818182","0.2581818181818182","0.2581818181818182","0.23586206896551723","0.23586206896551723","0.23586206896551723","0.3890909090909091","0.3890909090909091","0.3890909090909091","0.3425287356321839","0.3425287356321839","0.3425287356321839"
"386","0.3290909090909091","0.3290909090909091","0.3290909090909091","0.3079310344827586","0.3079310344827586","0.3079310344827586","0.2990909090909091","0.2990909090909091","0.2990909090909091","0.2754022988505747","0.2754022988505747","0.2754022988505747","0.24863636363636363","0.24863636363636363","0.24863636363636363","0.23735632183908045","0.23735632183908045","0.23735632183908045","0.3718181818181818","0.3718181818181818","0.3718181818181818","0.3496551724137931","0.3496551724137931","0.3496551724137931"
"387","0.33090909090909093","0.33090909090909093","0.33090909090909093","0.30448275862068963","0.30448275862068963","0.30448275862068963","0.3","0.3","0.3","0.28344827586206894","0.28344827586206894","0.28344827586206894","0.2586363636363636","0.2586363636363636","0.2586363636363636","0.23011494252873563","0.23011494252873563","0.23011494252873563","0.38181818181818183","0.38181818181818183","0.38181818181818183","0.3525287356321839","0.3525287356321839","0.3525287356321839"
"388","0.3327272727272727","0.3327272727272727","0.3327272727272727","0.3025287356321839","0.3025287356321839","0.3025287356321839","0.3068181818181818","0.3068181818181818","0.3068181818181818","0.28183908045977013","0.28183908045977013","0.28183908045977013","0.25","0.25","0.25","0.23114942528735632","0.23114942528735632","0.23114942528735632","0.3704545454545455","0.3704545454545455","0.3704545454545455","0.3472413793103448","0.3472413793103448","0.3472413793103448"
"389","0.34045454545454545","0.34045454545454545","0.34045454545454545","0.30735632183908046","0.30735632183908046","0.30735632183908046","0.2963636363636364","0.2963636363636364","0.2963636363636364","0.2824137931034483","0.2824137931034483","0.2824137931034483","0.24227272727272728","0.24227272727272728","0.24227272727272728","0.2286206896551724","0.2286206896551724","0.2286206896551724","0.38227272727272726","0.38227272727272726","0.38227272727272726","0.3468965517241379","0.3468965517241379","0.3468965517241379"
"390","0.31772727272727275","0.31772727272727275","0.31772727272727275","0.28908045977011493","0.28908045977011493","0.28908045977011493","0.30318181818181816","0.30318181818181816","0.30318181818181816","0.28264367816091956","0.28264367816091956","0.28264367816091956","0.24227272727272728","0.24227272727272728","0.24227272727272728","0.2325287356321839","0.2325287356321839","0.2325287356321839","0.3718181818181818","0.3718181818181818","0.3718181818181818","0.3435632183908046","0.3435632183908046","0.3435632183908046"
"391","0.3181818181818182","0.3181818181818182","0.3181818181818182","0.30149425287356324","0.30149425287356324","0.30149425287356324","0.3059090909090909","0.3059090909090909","0.3059090909090909","0.2786206896551724","0.2786206896551724","0.2786206896551724","0.2559090909090909","0.2559090909090909","0.2559090909090909","0.23632183908045978","0.23632183908045978","0.23632183908045978","0.37863636363636366","0.37863636363636366","0.37863636363636366","0.3491954022988506","0.3491954022988506","0.3491954022988506"
"392","0.2972727272727273","0.2972727272727273","0.2972727272727273","0.3135632183908046","0.3135632183908046","0.3135632183908046","0.2972727272727273","0.2972727272727273","0.2972727272727273","0.28011494252873564","0.28011494252873564","0.28011494252873564","0.2631818181818182","0.2631818181818182","0.2631818181818182","0.23229885057471264","0.23229885057471264","0.23229885057471264","0.37","0.37","0.37","0.352183908045977","0.352183908045977","0.352183908045977"
"393","0.3290909090909091","0.3290909090909091","0.3290909090909091","0.3008045977011494","0.3008045977011494","0.3008045977011494","0.3013636363636364","0.3013636363636364","0.3013636363636364","0.2835632183908046","0.2835632183908046","0.2835632183908046","0.25363636363636366","0.25363636363636366","0.25363636363636366","0.23333333333333334","0.23333333333333334","0.23333333333333334","0.38681818181818184","0.38681818181818184","0.38681818181818184","0.35172413793103446","0.35172413793103446","0.35172413793103446"
"394","0.30272727272727273","0.30272727272727273","0.30272727272727273","0.30310344827586205","0.30310344827586205","0.30310344827586205","0.3059090909090909","0.3059090909090909","0.3059090909090909","0.2706896551724138","0.2706896551724138","0.2706896551724138","0.26227272727272727","0.26227272727272727","0.26227272727272727","0.23471264367816091","0.23471264367816091","0.23471264367816091","0.37363636363636366","0.37363636363636366","0.37363636363636366","0.3547126436781609","0.3547126436781609","0.3547126436781609"
"395","0.32954545454545453","0.32954545454545453","0.32954545454545453","0.30114942528735633","0.30114942528735633","0.30114942528735633","0.30272727272727273","0.30272727272727273","0.30272727272727273","0.27195402298850574","0.27195402298850574","0.27195402298850574","0.2718181818181818","0.2718181818181818","0.2718181818181818","0.2345977011494253","0.2345977011494253","0.2345977011494253","0.38136363636363635","0.38136363636363635","0.38136363636363635","0.3504597701149425","0.3504597701149425","0.3504597701149425"
"396","0.3286363636363636","0.3286363636363636","0.3286363636363636","0.305632183908046","0.305632183908046","0.305632183908046","0.30227272727272725","0.30227272727272725","0.30227272727272725","0.2786206896551724","0.2786206896551724","0.2786206896551724","0.24545454545454545","0.24545454545454545","0.24545454545454545","0.23586206896551723","0.23586206896551723","0.23586206896551723","0.3795454545454545","0.3795454545454545","0.3795454545454545","0.3487356321839081","0.3487356321839081","0.3487356321839081"
"397","0.3236363636363636","0.3236363636363636","0.3236363636363636","0.3113793103448276","0.3113793103448276","0.3113793103448276","0.29772727272727273","0.29772727272727273","0.29772727272727273","0.28597701149425286","0.28597701149425286","0.28597701149425286","0.24272727272727274","0.24272727272727274","0.24272727272727274","0.2386206896551724","0.2386206896551724","0.2386206896551724","0.38181818181818183","0.38181818181818183","0.38181818181818183","0.356551724137931","0.356551724137931","0.356551724137931"
"398","0.31545454545454543","0.31545454545454543","0.31545454545454543","0.3074712643678161","0.3074712643678161","0.3074712643678161","0.305","0.305","0.305","0.2789655172413793","0.2789655172413793","0.2789655172413793","0.24863636363636363","0.24863636363636363","0.24863636363636363","0.2360919540229885","0.2360919540229885","0.2360919540229885","0.37318181818181817","0.37318181818181817","0.37318181818181817","0.3433333333333333","0.3433333333333333","0.3433333333333333"
"399","0.33636363636363636","0.33636363636363636","0.33636363636363636","0.3059770114942529","0.3059770114942529","0.3059770114942529","0.30727272727272725","0.30727272727272725","0.30727272727272725","0.28597701149425286","0.28597701149425286","0.28597701149425286","0.2559090909090909","0.2559090909090909","0.2559090909090909","0.23551724137931035","0.23551724137931035","0.23551724137931035","0.37272727272727274","0.37272727272727274","0.37272727272727274","0.35344827586206895","0.35344827586206895","0.35344827586206895"
"400","0.3209090909090909","0.3209090909090909","0.3209090909090909","0.31","0.31","0.31","0.31272727272727274","0.31272727272727274","0.31272727272727274","0.2854022988505747","0.2854022988505747","0.2854022988505747","0.24636363636363637","0.24636363636363637","0.24636363636363637","0.23218390804597702","0.23218390804597702","0.23218390804597702","0.38","0.38","0.38","0.3604597701149425","0.3604597701149425","0.3604597701149425"
"401","0.3372727272727273","0.3372727272727273","0.3372727272727273","0.30149425287356324","0.30149425287356324","0.30149425287356324","0.30727272727272725","0.30727272727272725","0.30727272727272725","0.2775862068965517","0.2775862068965517","0.2775862068965517","0.2586363636363636","0.2586363636363636","0.2586363636363636","0.22655172413793104","0.22655172413793104","0.22655172413793104","0.38954545454545453","0.38954545454545453","0.38954545454545453","0.34436781609195405","0.34436781609195405","0.34436781609195405"
"402","0.33454545454545453","0.33454545454545453","0.33454545454545453","0.30551724137931036","0.30551724137931036","0.30551724137931036","0.30454545454545456","0.30454545454545456","0.30454545454545456","0.27804597701149425","0.27804597701149425","0.27804597701149425","0.2586363636363636","0.2586363636363636","0.2586363636363636","0.23781609195402298","0.23781609195402298","0.23781609195402298","0.37545454545454543","0.37545454545454543","0.37545454545454543","0.35022988505747127","0.35022988505747127","0.35022988505747127"
"403","0.3290909090909091","0.3290909090909091","0.3290909090909091","0.3027586206896552","0.3027586206896552","0.3027586206896552","0.30636363636363634","0.30636363636363634","0.30636363636363634","0.28022988505747126","0.28022988505747126","0.28022988505747126","0.25363636363636366","0.25363636363636366","0.25363636363636366","0.2306896551724138","0.2306896551724138","0.2306896551724138","0.375","0.375","0.375","0.34839080459770116","0.34839080459770116","0.34839080459770116"
"404","0.3286363636363636","0.3286363636363636","0.3286363636363636","0.29988505747126437","0.29988505747126437","0.29988505747126437","0.2963636363636364","0.2963636363636364","0.2963636363636364","0.2767816091954023","0.2767816091954023","0.2767816091954023","0.2559090909090909","0.2559090909090909","0.2559090909090909","0.23666666666666666","0.23666666666666666","0.23666666666666666","0.38272727272727275","0.38272727272727275","0.38272727272727275","0.3490804597701149","0.3490804597701149","0.3490804597701149"
"405","0.33636363636363636","0.33636363636363636","0.33636363636363636","0.3128735632183908","0.3128735632183908","0.3128735632183908","0.29863636363636364","0.29863636363636364","0.29863636363636364","0.2904597701149425","0.2904597701149425","0.2904597701149425","0.25227272727272726","0.25227272727272726","0.25227272727272726","0.24275862068965517","0.24275862068965517","0.24275862068965517","0.3831818181818182","0.3831818181818182","0.3831818181818182","0.3627586206896552","0.3627586206896552","0.3627586206896552"
"406","0.3372727272727273","0.3372727272727273","0.3372727272727273","0.3086206896551724","0.3086206896551724","0.3086206896551724","0.2963636363636364","0.2963636363636364","0.2963636363636364","0.28804597701149426","0.28804597701149426","0.28804597701149426","0.25045454545454543","0.25045454545454543","0.25045454545454543","0.24080459770114943","0.24080459770114943","0.24080459770114943","0.37772727272727274","0.37772727272727274","0.37772727272727274","0.3602298850574713","0.3602298850574713","0.3602298850574713"
"407","0.33136363636363636","0.33136363636363636","0.33136363636363636","0.3120689655172414","0.3120689655172414","0.3120689655172414","0.28954545454545455","0.28954545454545455","0.28954545454545455","0.28206896551724137","0.28206896551724137","0.28206896551724137","0.245","0.245","0.245","0.23770114942528736","0.23770114942528736","0.23770114942528736","0.37136363636363634","0.37136363636363634","0.37136363636363634","0.358735632183908","0.358735632183908","0.358735632183908"
"408","0.3277272727272727","0.3277272727272727","0.3277272727272727","0.3152873563218391","0.3152873563218391","0.3152873563218391","0.29409090909090907","0.29409090909090907","0.29409090909090907","0.2796551724137931","0.2796551724137931","0.2796551724137931","0.24454545454545454","0.24454545454545454","0.24454545454545454","0.2386206896551724","0.2386206896551724","0.2386206896551724","0.36818181818181817","0.36818181818181817","0.36818181818181817","0.35379310344827586","0.35379310344827586","0.35379310344827586"
"409","0.32181818181818184","0.32181818181818184","0.32181818181818184","0.3020689655172414","0.3020689655172414","0.3020689655172414","0.2963636363636364","0.2963636363636364","0.2963636363636364","0.277816091954023","0.277816091954023","0.277816091954023","0.25545454545454543","0.25545454545454543","0.25545454545454543","0.22770114942528735","0.22770114942528735","0.22770114942528735","0.37727272727272726","0.37727272727272726","0.37727272727272726","0.34597701149425286","0.34597701149425286","0.34597701149425286"
"410","0.31636363636363635","0.31636363636363635","0.31636363636363635","0.3101149425287356","0.3101149425287356","0.3101149425287356","0.29454545454545455","0.29454545454545455","0.29454545454545455","0.27413793103448275","0.27413793103448275","0.27413793103448275","0.25181818181818183","0.25181818181818183","0.25181818181818183","0.2345977011494253","0.2345977011494253","0.2345977011494253","0.35954545454545456","0.35954545454545456","0.35954545454545456","0.357816091954023","0.357816091954023","0.357816091954023"
"411","0.30636363636363634","0.30636363636363634","0.30636363636363634","0.30919540229885056","0.30919540229885056","0.30919540229885056","0.2968181818181818","0.2968181818181818","0.2968181818181818","0.2852873563218391","0.2852873563218391","0.2852873563218391","0.26181818181818184","0.26181818181818184","0.26181818181818184","0.2314942528735632","0.2314942528735632","0.2314942528735632","0.3740909090909091","0.3740909090909091","0.3740909090909091","0.35919540229885055","0.35919540229885055","0.35919540229885055"
"412","0.3277272727272727","0.3277272727272727","0.3277272727272727","0.30689655172413793","0.30689655172413793","0.30689655172413793","0.3004545454545455","0.3004545454545455","0.3004545454545455","0.2803448275862069","0.2803448275862069","0.2803448275862069","0.2581818181818182","0.2581818181818182","0.2581818181818182","0.242183908045977","0.242183908045977","0.242183908045977","0.37545454545454543","0.37545454545454543","0.37545454545454543","0.352183908045977","0.352183908045977","0.352183908045977"
"413","0.3409090909090909","0.3409090909090909","0.3409090909090909","0.3132183908045977","0.3132183908045977","0.3132183908045977","0.30318181818181816","0.30318181818181816","0.30318181818181816","0.2852873563218391","0.2852873563218391","0.2852873563218391","0.25181818181818183","0.25181818181818183","0.25181818181818183","0.23701149425287357","0.23701149425287357","0.23701149425287357","0.3886363636363636","0.3886363636363636","0.3886363636363636","0.3620689655172414","0.3620689655172414","0.3620689655172414"
"414","0.3290909090909091","0.3290909090909091","0.3290909090909091","0.30977011494252876","0.30977011494252876","0.30977011494252876","0.29954545454545456","0.29954545454545456","0.29954545454545456","0.275632183908046","0.275632183908046","0.275632183908046","0.2390909090909091","0.2390909090909091","0.2390909090909091","0.23689655172413793","0.23689655172413793","0.23689655172413793","0.3781818181818182","0.3781818181818182","0.3781818181818182","0.35586206896551725","0.35586206896551725","0.35586206896551725"
"415","0.335","0.335","0.335","0.3096551724137931","0.3096551724137931","0.3096551724137931","0.29818181818181816","0.29818181818181816","0.29818181818181816","0.27218390804597703","0.27218390804597703","0.27218390804597703","0.24727272727272728","0.24727272727272728","0.24727272727272728","0.24011494252873564","0.24011494252873564","0.24011494252873564","0.385","0.385","0.385","0.3582758620689655","0.3582758620689655","0.3582758620689655"
"416","0.3327272727272727","0.3327272727272727","0.3327272727272727","0.306551724137931","0.306551724137931","0.306551724137931","0.29363636363636364","0.29363636363636364","0.29363636363636364","0.28160919540229884","0.28160919540229884","0.28160919540229884","0.2509090909090909","0.2509090909090909","0.2509090909090909","0.22885057471264367","0.22885057471264367","0.22885057471264367","0.3795454545454545","0.3795454545454545","0.3795454545454545","0.35770114942528736","0.35770114942528736","0.35770114942528736"
"417","0.34136363636363637","0.34136363636363637","0.34136363636363637","0.31080459770114943","0.31080459770114943","0.31080459770114943","0.3040909090909091","0.3040909090909091","0.3040909090909091","0.2913793103448276","0.2913793103448276","0.2913793103448276","0.24636363636363637","0.24636363636363637","0.24636363636363637","0.23873563218390806","0.23873563218390806","0.23873563218390806","0.38136363636363635","0.38136363636363635","0.38136363636363635","0.3626436781609195","0.3626436781609195","0.3626436781609195"
"418","0.34045454545454545","0.34045454545454545","0.34045454545454545","0.306551724137931","0.306551724137931","0.306551724137931","0.30818181818181817","0.30818181818181817","0.30818181818181817","0.28206896551724137","0.28206896551724137","0.28206896551724137","0.24772727272727274","0.24772727272727274","0.24772727272727274","0.22908045977011493","0.22908045977011493","0.22908045977011493","0.3840909090909091","0.3840909090909091","0.3840909090909091","0.35597701149425287","0.35597701149425287","0.35597701149425287"
"419","0.3340909090909091","0.3340909090909091","0.3340909090909091","0.3154022988505747","0.3154022988505747","0.3154022988505747","0.30863636363636365","0.30863636363636365","0.30863636363636365","0.2810344827586207","0.2810344827586207","0.2810344827586207","0.25363636363636366","0.25363636363636366","0.25363636363636366","0.2332183908045977","0.2332183908045977","0.2332183908045977","0.38727272727272727","0.38727272727272727","0.38727272727272727","0.35551724137931034","0.35551724137931034","0.35551724137931034"
"420","0.3322727272727273","0.3322727272727273","0.3322727272727273","0.3085057471264368","0.3085057471264368","0.3085057471264368","0.32181818181818184","0.32181818181818184","0.32181818181818184","0.28781609195402297","0.28781609195402297","0.28781609195402297","0.2545454545454545","0.2545454545454545","0.2545454545454545","0.22873563218390805","0.22873563218390805","0.22873563218390805","0.39045454545454544","0.39045454545454544","0.39045454545454544","0.35735632183908045","0.35735632183908045","0.35735632183908045"
"421","0.32272727272727275","0.32272727272727275","0.32272727272727275","0.30873563218390804","0.30873563218390804","0.30873563218390804","0.31545454545454543","0.31545454545454543","0.31545454545454543","0.28551724137931034","0.28551724137931034","0.28551724137931034","0.26136363636363635","0.26136363636363635","0.26136363636363635","0.2393103448275862","0.2393103448275862","0.2393103448275862","0.37772727272727274","0.37772727272727274","0.37772727272727274","0.35551724137931034","0.35551724137931034","0.35551724137931034"
"422","0.33","0.33","0.33","0.3032183908045977","0.3032183908045977","0.3032183908045977","0.30818181818181817","0.30818181818181817","0.30818181818181817","0.2863218390804598","0.2863218390804598","0.2863218390804598","0.25636363636363635","0.25636363636363635","0.25636363636363635","0.23482758620689656","0.23482758620689656","0.23482758620689656","0.3718181818181818","0.3718181818181818","0.3718181818181818","0.3545977011494253","0.3545977011494253","0.3545977011494253"
"423","0.3336363636363636","0.3336363636363636","0.3336363636363636","0.31471264367816093","0.31471264367816093","0.31471264367816093","0.29318181818181815","0.29318181818181815","0.29318181818181815","0.2824137931034483","0.2824137931034483","0.2824137931034483","0.25727272727272726","0.25727272727272726","0.25727272727272726","0.23057471264367815","0.23057471264367815","0.23057471264367815","0.3836363636363636","0.3836363636363636","0.3836363636363636","0.357816091954023","0.357816091954023","0.357816091954023"
"424","0.3209090909090909","0.3209090909090909","0.3209090909090909","0.30908045977011495","0.30908045977011495","0.30908045977011495","0.30454545454545456","0.30454545454545456","0.30454545454545456","0.286551724137931","0.286551724137931","0.286551724137931","0.25363636363636366","0.25363636363636366","0.25363636363636366","0.2381609195402299","0.2381609195402299","0.2381609195402299","0.3781818181818182","0.3781818181818182","0.3781818181818182","0.35988505747126437","0.35988505747126437","0.35988505747126437"
"425","0.31863636363636366","0.31863636363636366","0.31863636363636366","0.30494252873563216","0.30494252873563216","0.30494252873563216","0.3090909090909091","0.3090909090909091","0.3090909090909091","0.2771264367816092","0.2771264367816092","0.2771264367816092","0.25136363636363634","0.25136363636363634","0.25136363636363634","0.23563218390804597","0.23563218390804597","0.23563218390804597","0.3809090909090909","0.3809090909090909","0.3809090909090909","0.35402298850574715","0.35402298850574715","0.35402298850574715"
"426","0.3372727272727273","0.3372727272727273","0.3372727272727273","0.30528735632183907","0.30528735632183907","0.30528735632183907","0.2913636363636364","0.2913636363636364","0.2913636363636364","0.2871264367816092","0.2871264367816092","0.2871264367816092","0.25","0.25","0.25","0.23195402298850576","0.23195402298850576","0.23195402298850576","0.38954545454545453","0.38954545454545453","0.38954545454545453","0.35574712643678164","0.35574712643678164","0.35574712643678164"
"427","0.3368181818181818","0.3368181818181818","0.3368181818181818","0.30954022988505747","0.30954022988505747","0.30954022988505747","0.3140909090909091","0.3140909090909091","0.3140909090909091","0.28379310344827585","0.28379310344827585","0.28379310344827585","0.24363636363636362","0.24363636363636362","0.24363636363636362","0.2371264367816092","0.2371264367816092","0.2371264367816092","0.38636363636363635","0.38636363636363635","0.38636363636363635","0.3539080459770115","0.3539080459770115","0.3539080459770115"
"428","0.31272727272727274","0.31272727272727274","0.31272727272727274","0.31091954022988505","0.31091954022988505","0.31091954022988505","0.3","0.3","0.3","0.2833333333333333","0.2833333333333333","0.2833333333333333","0.2545454545454545","0.2545454545454545","0.2545454545454545","0.24264367816091953","0.24264367816091953","0.24264367816091953","0.38727272727272727","0.38727272727272727","0.38727272727272727","0.3606896551724138","0.3606896551724138","0.3606896551724138"
"429","0.33090909090909093","0.33090909090909093","0.33090909090909093","0.3074712643678161","0.3074712643678161","0.3074712643678161","0.30227272727272725","0.30227272727272725","0.30227272727272725","0.28057471264367817","0.28057471264367817","0.28057471264367817","0.245","0.245","0.245","0.2410344827586207","0.2410344827586207","0.2410344827586207","0.3859090909090909","0.3859090909090909","0.3859090909090909","0.34655172413793106","0.34655172413793106","0.34655172413793106"
"430","0.3290909090909091","0.3290909090909091","0.3290909090909091","0.30137931034482757","0.30137931034482757","0.30137931034482757","0.29454545454545455","0.29454545454545455","0.29454545454545455","0.28402298850574714","0.28402298850574714","0.28402298850574714","0.24545454545454545","0.24545454545454545","0.24545454545454545","0.2357471264367816","0.2357471264367816","0.2357471264367816","0.3790909090909091","0.3790909090909091","0.3790909090909091","0.3622988505747126","0.3622988505747126","0.3622988505747126"
"431","0.3281818181818182","0.3281818181818182","0.3281818181818182","0.3074712643678161","0.3074712643678161","0.3074712643678161","0.30863636363636365","0.30863636363636365","0.30863636363636365","0.28735632183908044","0.28735632183908044","0.28735632183908044","0.24272727272727274","0.24272727272727274","0.24272727272727274","0.23264367816091955","0.23264367816091955","0.23264367816091955","0.37545454545454543","0.37545454545454543","0.37545454545454543","0.36114942528735633","0.36114942528735633","0.36114942528735633"
"432","0.335","0.335","0.335","0.30689655172413793","0.30689655172413793","0.30689655172413793","0.3109090909090909","0.3109090909090909","0.3109090909090909","0.2874712643678161","0.2874712643678161","0.2874712643678161","0.25772727272727275","0.25772727272727275","0.25772727272727275","0.23367816091954022","0.23367816091954022","0.23367816091954022","0.39590909090909093","0.39590909090909093","0.39590909090909093","0.3509195402298851","0.3509195402298851","0.3509195402298851"
"433","0.335","0.335","0.335","0.3124137931034483","0.3124137931034483","0.3124137931034483","0.29363636363636364","0.29363636363636364","0.29363636363636364","0.2832183908045977","0.2832183908045977","0.2832183908045977","0.26227272727272727","0.26227272727272727","0.26227272727272727","0.2354022988505747","0.2354022988505747","0.2354022988505747","0.3840909090909091","0.3840909090909091","0.3840909090909091","0.36126436781609195","0.36126436781609195","0.36126436781609195"
"434","0.3259090909090909","0.3259090909090909","0.3259090909090909","0.3093103448275862","0.3093103448275862","0.3093103448275862","0.29818181818181816","0.29818181818181816","0.29818181818181816","0.2847126436781609","0.2847126436781609","0.2847126436781609","0.24909090909090909","0.24909090909090909","0.24909090909090909","0.24597701149425288","0.24597701149425288","0.24597701149425288","0.39045454545454544","0.39045454545454544","0.39045454545454544","0.3593103448275862","0.3593103448275862","0.3593103448275862"
"435","0.3118181818181818","0.3118181818181818","0.3118181818181818","0.3093103448275862","0.3093103448275862","0.3093103448275862","0.29772727272727273","0.29772727272727273","0.29772727272727273","0.2891954022988506","0.2891954022988506","0.2891954022988506","0.235","0.235","0.235","0.24149425287356321","0.24149425287356321","0.24149425287356321","0.3845454545454545","0.3845454545454545","0.3845454545454545","0.35620689655172416","0.35620689655172416","0.35620689655172416"
"436","0.33045454545454545","0.33045454545454545","0.33045454545454545","0.30758620689655175","0.30758620689655175","0.30758620689655175","0.30272727272727273","0.30272727272727273","0.30272727272727273","0.28954022988505745","0.28954022988505745","0.28954022988505745","0.24181818181818182","0.24181818181818182","0.24181818181818182","0.24206896551724139","0.24206896551724139","0.24206896551724139","0.38045454545454543","0.38045454545454543","0.38045454545454543","0.35758620689655174","0.35758620689655174","0.35758620689655174"
"437","0.33045454545454545","0.33045454545454545","0.33045454545454545","0.30942528735632185","0.30942528735632185","0.30942528735632185","0.2881818181818182","0.2881818181818182","0.2881818181818182","0.2874712643678161","0.2874712643678161","0.2874712643678161","0.24409090909090908","0.24409090909090908","0.24409090909090908","0.23390804597701148","0.23390804597701148","0.23390804597701148","0.3881818181818182","0.3881818181818182","0.3881818181818182","0.3608045977011494","0.3608045977011494","0.3608045977011494"
"438","0.32181818181818184","0.32181818181818184","0.32181818181818184","0.31114942528735634","0.31114942528735634","0.31114942528735634","0.28954545454545455","0.28954545454545455","0.28954545454545455","0.2920689655172414","0.2920689655172414","0.2920689655172414","0.2636363636363636","0.2636363636363636","0.2636363636363636","0.2386206896551724","0.2386206896551724","0.2386206896551724","0.36454545454545456","0.36454545454545456","0.36454545454545456","0.3602298850574713","0.3602298850574713","0.3602298850574713"
"439","0.32681818181818184","0.32681818181818184","0.32681818181818184","0.31413793103448273","0.31413793103448273","0.31413793103448273","0.29045454545454547","0.29045454545454547","0.29045454545454547","0.2854022988505747","0.2854022988505747","0.2854022988505747","0.24772727272727274","0.24772727272727274","0.24772727272727274","0.23344827586206895","0.23344827586206895","0.23344827586206895","0.3845454545454545","0.3845454545454545","0.3845454545454545","0.3490804597701149","0.3490804597701149","0.3490804597701149"
"440","0.3236363636363636","0.3236363636363636","0.3236363636363636","0.31","0.31","0.31","0.29863636363636364","0.29863636363636364","0.29863636363636364","0.2871264367816092","0.2871264367816092","0.2871264367816092","0.2545454545454545","0.2545454545454545","0.2545454545454545","0.2460919540229885","0.2460919540229885","0.2460919540229885","0.37363636363636366","0.37363636363636366","0.37363636363636366","0.3608045977011494","0.3608045977011494","0.3608045977011494"
"441","0.33454545454545453","0.33454545454545453","0.33454545454545453","0.3081609195402299","0.3081609195402299","0.3081609195402299","0.3068181818181818","0.3068181818181818","0.3068181818181818","0.2885057471264368","0.2885057471264368","0.2885057471264368","0.26045454545454544","0.26045454545454544","0.26045454545454544","0.23413793103448277","0.23413793103448277","0.23413793103448277","0.38045454545454543","0.38045454545454543","0.38045454545454543","0.35183908045977014","0.35183908045977014","0.35183908045977014"
"442","0.33136363636363636","0.33136363636363636","0.33136363636363636","0.30896551724137933","0.30896551724137933","0.30896551724137933","0.2868181818181818","0.2868181818181818","0.2868181818181818","0.28954022988505745","0.28954022988505745","0.28954022988505745","0.27","0.27","0.27","0.24379310344827587","0.24379310344827587","0.24379310344827587","0.3927272727272727","0.3927272727272727","0.3927272727272727","0.3508045977011494","0.3508045977011494","0.3508045977011494"
